SID,MID,CHASE,WON,OVER,TOTRUNS,TOTWKTS,CSR,RUNS,BALLS,ORUNS,OBALLS,OBCSR,TGT,RRR,OUT,DELTASR,CRR,SERIES_NAME,OPPOSITION,FINISHED,START
647245,647253,1,1,9,60,0,122.22222222222223,33,27,18,27,66.66666666666666,304,5.951219512195122,0,200.0,6.666666666666667,Australia in India ODI Series,India,0,0
647245,647253,1,1,10,64,0,122.22222222222223,33,27,22,33,66.66666666666666,304,6.0,0,5.951219512195122,6.4,Australia in India ODI Series,India,0,0
647245,647253,1,1,11,67,0,106.06060606060606,35,33,22,33,66.66666666666666,304,6.076923076923077,0,33.33333333333333,6.090909090909091,Australia in India ODI Series,India,0,0
647245,647253,1,1,12,67,0,106.06060606060606,35,33,22,39,56.41025641025641,304,6.2368421052631575,0,6.076923076923077,5.583333333333333,Australia in India ODI Series,India,0,0
647245,647253,1,1,13,69,1,100.0,35,35,1,3,33.33333333333333,304,6.351351351351352,0,0.0,5.3076923076923075,Australia in India ODI Series,India,0,0
647245,647253,1,1,14,75,1,100.0,35,35,7,9,77.77777777777779,304,6.361111111111111,0,6.351351351351352,5.357142857142857,Australia in India ODI Series,India,0,0
647245,647253,1,1,15,79,1,97.2972972972973,36,37,9,13,69.23076923076923,304,6.428571428571429,0,50.0,5.266666666666667,Australia in India ODI Series,India,0,0
647245,647253,1,1,16,82,1,92.6829268292683,38,41,10,15,66.66666666666666,304,6.529411764705882,0,50.0,5.125,Australia in India ODI Series,India,0,0
647245,647253,1,1,17,82,2,86.36,38,44,10,15,66.66666666666666,304,6.529411764705882,1,0.0,4.823529411764706,Australia in India ODI Series,India,1,0
647245,647259,0,0,1,1,0,0.0,0,2,1,4,25.0,NA,NA,0,0,1.0,Australia in India ODI Series,India,0,1
647245,647259,0,0,2,9,0,0.0,0,2,9,10,90.0,NA,NA,0,NA,4.5,Australia in India ODI Series,India,0,0
647245,647259,0,0,3,10,0,14.285714285714285,1,7,9,11,81.81818181818183,NA,NA,0,20.0,3.3333333333333335,Australia in India ODI Series,India,0,0
647245,647259,0,0,4,11,0,22.22222222222222,2,9,9,15,60.0,NA,NA,0,50.0,2.75,Australia in India ODI Series,India,0,0
647245,647259,0,0,5,12,0,25.0,3,12,9,18,50.0,NA,NA,0,33.33333333333333,2.4,Australia in India ODI Series,India,0,0
647245,647259,0,0,6,25,0,100.0,16,16,9,20,45.0,NA,NA,0,325.0,4.166666666666667,Australia in India ODI Series,India,0,0
647245,647259,0,0,7,31,1,94.44444444444444,17,18,1,2,50.0,NA,NA,0,50.0,4.428571428571429,Australia in India ODI Series,India,0,0
647245,647259,0,0,8,31,1,94.44444444444444,17,18,1,8,12.5,NA,NA,0,NA,3.875,Australia in India ODI Series,India,0,0
647245,647259,0,0,9,37,1,85.71428571428571,18,21,6,11,54.54545454545454,NA,NA,0,33.33333333333333,4.111111111111111,Australia in India ODI Series,India,0,0
647245,647259,0,0,10,44,1,86.36363636363636,19,22,11,17,64.70588235294117,NA,NA,0,100.0,4.4,Australia in India ODI Series,India,0,0
647245,647259,0,0,11,45,1,74.07407407407408,20,27,11,18,61.111111111111114,NA,NA,0,20.0,4.090909090909091,Australia in India ODI Series,India,0,0
647245,647259,0,0,12,45,2,71.42,20,28,11,18,61.111111111111114,NA,NA,1,0.0,3.75,Australia in India ODI Series,India,1,0
647245,647261,1,0,1,6,0,125.0,5,4,1,2,50.0,384,7.714285714285714,0,0,6.0,Australia in India ODI Series,India,0,1
647245,647261,1,0,2,6,1,100,5,5,1,2,50.0,384,7.714285714285714,1,0.0,3.0,Australia in India ODI Series,India,1,0
636157,636159,1,1,1,4,0,66.66666666666666,4,6,0,0,NA,270,5.428571428571429,0,0,4.0,England in Australia ODI Series,England,0,1
636157,636159,1,1,2,7,0,36.36363636363637,4,11,0,1,0.0,270,5.479166666666667,0,0.0,3.5,England in Australia ODI Series,England,0,0
636157,636159,1,1,3,11,0,36.36363636363637,4,11,4,7,57.14285714285714,270,5.51063829787234,0,5.479166666666667,3.6666666666666665,England in Australia ODI Series,England,0,0
636157,636159,1,1,4,18,0,68.75,11,16,4,8,50.0,270,5.478260869565218,0,140.0,4.5,England in Australia ODI Series,England,0,0
636157,636159,1,1,5,28,0,90.9090909090909,20,22,4,8,50.0,270,5.377777777777778,0,150.0,5.6,England in Australia ODI Series,England,0,0
636157,636159,1,1,6,35,0,92.85714285714286,26,28,4,8,50.0,270,5.340909090909091,0,100.0,5.833333333333333,England in Australia ODI Series,England,0,0
636157,636159,1,1,7,46,0,106.25,34,32,7,10,70.0,270,5.209302325581396,0,200.0,6.571428571428571,England in Australia ODI Series,England,0,0
636157,636159,1,1,8,48,0,106.25,34,32,9,16,56.25,270,5.285714285714286,0,5.209302325581396,6.0,England in Australia ODI Series,England,0,0
636157,636159,1,1,9,58,0,119.44444444444444,43,36,10,18,55.55555555555556,270,5.170731707317073,0,225.0,6.444444444444445,England in Australia ODI Series,England,0,0
636157,636159,1,1,10,64,0,119.44444444444444,43,36,16,24,66.66666666666666,270,5.15,0,5.170731707317073,6.4,England in Australia ODI Series,England,0,0
636157,636159,1,1,11,68,0,112.82051282051282,44,39,18,27,66.66666666666666,270,5.17948717948718,0,33.33333333333333,6.181818181818182,England in Australia ODI Series,England,0,0
636157,636159,1,1,12,72,0,109.30232558139534,47,43,19,29,65.51724137931035,270,5.2105263157894735,0,75.0,6.0,England in Australia ODI Series,England,0,0
636157,636159,1,1,13,76,0,106.5217391304348,49,46,21,32,65.625,270,5.243243243243243,0,66.66666666666666,5.846153846153846,England in Australia ODI Series,England,0,0
636157,636159,1,1,14,82,0,110.41666666666667,53,48,22,36,61.111111111111114,270,5.222222222222222,0,200.0,5.857142857142857,England in Australia ODI Series,England,0,0
636157,636159,1,1,15,88,0,112.00000000000001,56,50,25,40,62.5,270,5.2,0,150.0,5.866666666666666,England in Australia ODI Series,England,0,0
