SID,MID,CHASE,WON,OVER,TOTRUNS,TOTWKTS,CSR,RUNS,BALLS,ORUNS,OBALLS,OBCSR,TGT,RRR,OUT,DELTASR,CRR,SERIES_NAME,OPPOSITION,FINISHED,START
343727,343736,1,0,16,74,3,66.66666666666666,2,3,14,18,77.77777777777779,228,4.529411764705882,0,66.66666666666666,4.625,India in Sri Lanka ODI Series,Sri Lanka,0,0
343727,343736,1,0,17,74,4,60,3,5,14,18,77.77777777777779,228,4.529411764705882,1,50.0,4.352941176470588,India in Sri Lanka ODI Series,Sri Lanka,1,0
361037,361043,0,1,48,360,5,100.0,2,2,120,72,166.66666666666669,NA,NA,0,0,7.5,England in India ODI Series,England,0,1
361037,361043,0,1,49,378,5,175.0,7,4,133,76,175.0,NA,NA,0,250.0,7.714285714285714,England in India ODI Series,England,0,0
361037,361043,0,1,50,387,5,137.5,11,8,138,78,176.9230769230769,NA,NA,0,100.0,7.74,England in India ODI Series,England,0,0
361037,361044,0,1,4,16,2,50.0,1,2,7,9,77.77777777777779,NA,NA,0,0,4.0,England in India ODI Series,England,0,1
361037,361044,0,1,5,21,2,40.0,2,5,11,12,91.66666666666666,NA,NA,0,33.33333333333333,4.2,England in India ODI Series,England,0,0
361037,361044,0,1,6,23,2,30.0,3,10,12,13,92.3076923076923,NA,NA,0,20.0,3.8333333333333335,England in India ODI Series,England,0,0
361037,361044,0,1,7,29,2,30.0,3,10,18,19,94.73684210526315,NA,NA,0,NA,4.142857142857143,England in India ODI Series,England,0,0
361037,361044,0,1,8,29,3,23.08,3,13,18,19,94.73684210526315,NA,NA,1,0.0,3.625,England in India ODI Series,England,1,0
361037,361045,1,1,10,36,2,0.0,0,3,19,32,59.375,241,5.125,0,0,3.6,England in India ODI Series,England,0,1
361037,361045,1,1,11,37,2,0.0,0,8,20,33,60.60606060606061,241,5.230769230769231,0,0.0,3.3636363636363638,England in India ODI Series,England,0,0
361037,361045,1,1,12,47,2,0.0,0,8,30,39,76.92307692307693,241,5.105263157894737,0,5.230769230769231,3.9166666666666665,England in India ODI Series,England,0,0
361037,361045,1,1,13,50,2,20.0,2,10,31,43,72.09302325581395,241,5.162162162162162,0,100.0,3.8461538461538463,England in India ODI Series,England,0,0
361037,361045,1,1,14,60,2,75.0,12,16,31,43,72.09302325581395,241,5.027777777777778,0,166.66666666666669,4.285714285714286,England in India ODI Series,England,0,0
361037,361045,1,1,15,66,2,76.47058823529412,13,17,36,48,75.0,241,5.0,0,100.0,4.4,England in India ODI Series,England,0,0
361037,361045,1,1,16,72,2,73.68421052631578,14,19,41,52,78.84615384615384,241,4.970588235294118,0,50.0,4.5,England in India ODI Series,England,0,0
361037,361045,1,1,17,75,2,69.56521739130434,16,23,42,54,77.77777777777779,241,5.03030303030303,0,50.0,4.411764705882353,England in India ODI Series,England,0,0
361037,361045,1,1,18,81,2,70.83333333333334,17,24,47,59,79.66101694915254,241,5.0,0,100.0,4.5,England in India ODI Series,England,0,0
361037,361045,1,1,19,89,2,66.66666666666666,18,27,54,62,87.09677419354838,241,4.903225806451613,0,33.33333333333333,4.684210526315789,England in India ODI Series,England,0,0
361037,361045,1,1,20,99,2,80.0,24,30,58,65,89.23076923076924,241,4.733333333333333,0,200.0,4.95,England in India ODI Series,England,0,0
